brand_id,site_id,site_name,platform,order_date,reporting_week,orders_count,gross_sales,refunds,net_sales,avg_order_value,avg_prep_time,avg_fulfilment_time,completion_rate,delivery_rating,royalty_rate,royalty_value,raw_content,received_at,intake_method,intake_metadata
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,wingverse,2025-07-01,2025-W27,12,281.59,0.0,281.59,23.47,,,,,,,"{""original_id"": ""4c621f40-2a85-4ec7-983e-a894d4742be8"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""wingverse"", ""order_date"": ""2025-07-01T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.147Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.894798,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.894790"", ""site_name"": ""Loughton"", ""platform"": ""wingverse"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,deliveroo,2025-07-02,2025-W27,14,303.05,0.0,303.05,21.65,,,,,,,"{""original_id"": ""8c9af58a-8e25-4c59-ad20-f3134064f2f7"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""deliveroo"", ""order_date"": ""2025-07-02T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.152Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.894819,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.894811"", ""site_name"": ""Loughton"", ""platform"": ""deliveroo"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,ubereats,2025-07-02,2025-W27,3,81.0,0.0,81.0,27.0,,,,,,,"{""original_id"": ""59710c79-20b6-4075-9421-313c91c15d3c"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""ubereats"", ""order_date"": ""2025-07-02T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.156Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.894851,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.894836"", ""site_name"": ""Loughton"", ""platform"": ""ubereats"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,wingverse,2025-07-02,2025-W27,4,105.83,0.0,105.83,26.46,,,,,,,"{""original_id"": ""dbb2b543-d50a-4794-9736-5cd043cfe419"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""wingverse"", ""order_date"": ""2025-07-02T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.147Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.894873,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.894865"", ""site_name"": ""Loughton"", ""platform"": ""wingverse"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,deliveroo,2025-07-03,2025-W27,18,590.24,0.0,590.24,32.79,,,,,,,"{""original_id"": ""3e7ef987-1610-4187-aee1-60ba4ba9964f"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""deliveroo"", ""order_date"": ""2025-07-03T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.152Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.894894,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.894886"", ""site_name"": ""Loughton"", ""platform"": ""deliveroo"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,ubereats,2025-07-03,2025-W27,3,55.0,0.0,55.0,18.33,,,,,,,"{""original_id"": ""6512aa7e-d7bd-4982-bd9b-6bf7ffc39649"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""ubereats"", ""order_date"": ""2025-07-03T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.156Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.894928,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.894920"", ""site_name"": ""Loughton"", ""platform"": ""ubereats"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,wingverse,2025-07-03,2025-W27,2,61.89,0.0,61.89,30.95,,,,,,,"{""original_id"": ""4ba79e88-9f70-448e-9479-b82bd9e27d5b"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""wingverse"", ""order_date"": ""2025-07-03T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.147Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.894949,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.894941"", ""site_name"": ""Loughton"", ""platform"": ""wingverse"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,deliveroo,2025-07-04,2025-W27,16,461.89,0.0,461.89,28.87,,,,,,,"{""original_id"": ""b305819c-983a-4ff0-9fd0-700589860bb4"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""deliveroo"", ""order_date"": ""2025-07-04T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.152Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.894969,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.894961"", ""site_name"": ""Loughton"", ""platform"": ""deliveroo"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,ubereats,2025-07-04,2025-W27,8,162.0,0.0,162.0,20.25,,,,,,,"{""original_id"": ""388464a4-5276-4409-988c-547b03d9a081"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""ubereats"", ""order_date"": ""2025-07-04T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.156Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.894995,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.894987"", ""site_name"": ""Loughton"", ""platform"": ""ubereats"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,wingverse,2025-07-04,2025-W27,6,201.93,0.0,201.93,33.66,,,,,,,"{""original_id"": ""635fc224-15b9-4337-acf7-94b508840aa7"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""wingverse"", ""order_date"": ""2025-07-04T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.147Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895015,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895007"", ""site_name"": ""Loughton"", ""platform"": ""wingverse"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,deliveroo,2025-07-05,2025-W27,14,377.5,0.0,377.5,26.96,,,,,,,"{""original_id"": ""ba562138-b614-4ff0-8eb2-dacd700c39a3"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""deliveroo"", ""order_date"": ""2025-07-05T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.152Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895036,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895028"", ""site_name"": ""Loughton"", ""platform"": ""deliveroo"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,ubereats,2025-07-05,2025-W27,4,139.0,0.0,139.0,34.75,,,,,,,"{""original_id"": ""58bf3a97-5903-4495-8b2a-a636dcaf22d2"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""ubereats"", ""order_date"": ""2025-07-05T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.156Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895061,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895053"", ""site_name"": ""Loughton"", ""platform"": ""ubereats"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,wingverse,2025-07-05,2025-W27,7,177.8,0.0,177.8,25.4,,,,,,,"{""original_id"": ""c208ff8c-471d-4252-8bb7-14bf29fb8245"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""wingverse"", ""order_date"": ""2025-07-05T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.147Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895082,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895074"", ""site_name"": ""Loughton"", ""platform"": ""wingverse"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,deliveroo,2025-07-06,2025-W27,7,170.7,0.0,170.7,24.39,,,,,,,"{""original_id"": ""3350bc86-3e3b-4c37-8750-d84dbe2e09b7"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""deliveroo"", ""order_date"": ""2025-07-06T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.152Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895103,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895095"", ""site_name"": ""Loughton"", ""platform"": ""deliveroo"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,ubereats,2025-07-06,2025-W27,5,106.0,0.0,106.0,21.2,,,,,,,"{""original_id"": ""cc102444-11c7-4ed6-8061-f21eb8ee5241"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""ubereats"", ""order_date"": ""2025-07-06T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.156Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895128,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895120"", ""site_name"": ""Loughton"", ""platform"": ""ubereats"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,wingverse,2025-07-06,2025-W27,1,14.05,0.0,14.05,14.05,,,,,,,"{""original_id"": ""03685607-a407-46c9-97a5-d4ab825b74e9"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""wingverse"", ""order_date"": ""2025-07-06T00:00:00.000Z"", ""reporting_week"": ""2025-W27"", ""inserted_at"": ""2025-10-10T07:49:02.147Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895149,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895141"", ""site_name"": ""Loughton"", ""platform"": ""wingverse"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,deliveroo,2025-07-07,2025-W28,7,160.05,0.0,160.05,22.86,,,,,,,"{""original_id"": ""7d4c00d8-1204-40d6-aae6-e09cfe0a0902"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""deliveroo"", ""order_date"": ""2025-07-07T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.152Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895169,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895161"", ""site_name"": ""Loughton"", ""platform"": ""deliveroo"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,ubereats,2025-07-07,2025-W28,4,102.0,0.0,102.0,25.5,,,,,,,"{""original_id"": ""39fd6ad0-9b9d-4e4f-a908-03cfb5b0108c"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""ubereats"", ""order_date"": ""2025-07-07T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.156Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895194,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895186"", ""site_name"": ""Loughton"", ""platform"": ""ubereats"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,wingverse,2025-07-07,2025-W28,4,74.99,0.0,74.99,18.75,,,,,,,"{""original_id"": ""6cdd65ae-85fe-4e44-8f8f-60a4ad3bb495"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""wingverse"", ""order_date"": ""2025-07-07T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.147Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895220,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895211"", ""site_name"": ""Loughton"", ""platform"": ""wingverse"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,deliveroo,2025-07-08,2025-W28,11,352.7,0.0,352.7,32.06,,,,,,,"{""original_id"": ""fc12ce72-bd92-4d72-8f71-899a7b0a891f"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""deliveroo"", ""order_date"": ""2025-07-08T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.152Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895240,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895232"", ""site_name"": ""Loughton"", ""platform"": ""deliveroo"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,ubereats,2025-07-08,2025-W28,3,59.0,0.0,59.0,19.67,,,,,,,"{""original_id"": ""21422af9-eea7-4201-ba0d-73559caa0448"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""ubereats"", ""order_date"": ""2025-07-08T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.156Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895265,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895257"", ""site_name"": ""Loughton"", ""platform"": ""ubereats"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,wingverse,2025-07-08,2025-W28,5,163.8,0.0,163.8,32.76,,,,,,,"{""original_id"": ""c13170b4-e340-4841-8dc7-777e1ff535f2"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""wingverse"", ""order_date"": ""2025-07-08T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.147Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895286,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895278"", ""site_name"": ""Loughton"", ""platform"": ""wingverse"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,deliveroo,2025-07-09,2025-W28,10,306.75,0.0,306.75,30.68,,,,,,,"{""original_id"": ""a0c64212-980b-4d57-bd08-4ba0d8af259e"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""deliveroo"", ""order_date"": ""2025-07-09T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.152Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895307,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895299"", ""site_name"": ""Loughton"", ""platform"": ""deliveroo"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,ubereats,2025-07-09,2025-W28,0,-7.94,0.0,-7.94,0.0,,,,,,,"{""original_id"": ""349a6340-865a-4e5e-b3c6-82a514da8c1c"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""ubereats"", ""order_date"": ""2025-07-09T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.156Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895349,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895340"", ""site_name"": ""Loughton"", ""platform"": ""ubereats"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,deliveroo,2025-07-10,2025-W28,20,639.39,0.0,639.39,31.97,,,,,,,"{""original_id"": ""1a2832e3-6bf3-4286-b24a-6571307404de"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""deliveroo"", ""order_date"": ""2025-07-10T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.152Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895375,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895367"", ""site_name"": ""Loughton"", ""platform"": ""deliveroo"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,ubereats,2025-07-10,2025-W28,9,167.48,0.0,167.48,18.61,,,,,,,"{""original_id"": ""4680853c-e69b-4c6a-bbf2-fd5e17bc419d"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""ubereats"", ""order_date"": ""2025-07-10T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.156Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895400,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895392"", ""site_name"": ""Loughton"", ""platform"": ""ubereats"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,deliveroo,2025-07-11,2025-W28,13,368.85,0.0,368.85,28.37,,,,,,,"{""original_id"": ""3f2c9b2a-565d-4270-9653-a8e102d3c90a"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""deliveroo"", ""order_date"": ""2025-07-11T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.152Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895426,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895417"", ""site_name"": ""Loughton"", ""platform"": ""deliveroo"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,ubereats,2025-07-11,2025-W28,4,142.88,0.0,142.88,35.72,,,,,,,"{""original_id"": ""be8d850d-8c33-4c6c-b0fd-6a217b24dedf"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""ubereats"", ""order_date"": ""2025-07-11T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.156Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895451,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895443"", ""site_name"": ""Loughton"", ""platform"": ""ubereats"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,deliveroo,2025-07-12,2025-W28,9,268.55,0.0,268.55,29.84,,,,,,,"{""original_id"": ""6b3f9d8c-4f74-4b7d-a3a6-b23c3706e5d0"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""deliveroo"", ""order_date"": ""2025-07-12T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.152Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895476,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895468"", ""site_name"": ""Loughton"", ""platform"": ""deliveroo"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,ubereats,2025-07-12,2025-W28,3,79.23,0.0,79.23,26.41,,,,,,,"{""original_id"": ""986b2d7d-ef3d-4f21-9600-ac1fc5036627"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""ubereats"", ""order_date"": ""2025-07-12T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.155Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895501,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895493"", ""site_name"": ""Loughton"", ""platform"": ""ubereats"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,deliveroo,2025-07-13,2025-W28,12,373.8,0.0,373.8,31.15,,,,,,,"{""original_id"": ""e27849f5-bad5-450e-8543-f8d87199f441"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""deliveroo"", ""order_date"": ""2025-07-13T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.152Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895527,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895519"", ""site_name"": ""Loughton"", ""platform"": ""deliveroo"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,ubereats,2025-07-13,2025-W28,4,73.65,0.0,73.65,18.41,,,,,,,"{""original_id"": ""8a0b1826-741a-4502-9e2b-b7cbca89008d"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""ubereats"", ""order_date"": ""2025-07-13T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.155Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895552,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895544"", ""site_name"": ""Loughton"", ""platform"": ""ubereats"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,wingverse,2025-07-13,2025-W28,1,25.9,0.0,25.9,25.9,,,,,,,"{""original_id"": ""1b8024e7-7558-4117-9847-b4224d25e8d4"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""wingverse"", ""order_date"": ""2025-07-13T00:00:00.000Z"", ""reporting_week"": ""2025-W28"", ""inserted_at"": ""2025-10-10T07:49:02.147Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895573,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895564"", ""site_name"": ""Loughton"", ""platform"": ""wingverse"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,deliveroo,2025-07-14,2025-W29,7,137.5,0.0,137.5,19.64,,,,,,,"{""original_id"": ""ab139c4d-4d2c-4045-82d3-2c1c6cdbf6d8"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""deliveroo"", ""order_date"": ""2025-07-14T00:00:00.000Z"", ""reporting_week"": ""2025-W29"", ""inserted_at"": ""2025-10-10T07:49:02.152Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895604,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895596"", ""site_name"": ""Loughton"", ""platform"": ""deliveroo"", ""data_batch"": ""franchise_sales_2024""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,1,Loughton,ubereats,2025-07-14,2025-W29,6,156.73,0.0,156.73,26.12,,,,,,,"{""original_id"": ""ffff93ad-f702-4725-a334-a06689fe6597"", ""network_id"": ""1"", ""network_type"": ""Franchise"", ""platform"": ""ubereats"", ""order_date"": ""2025-07-14T00:00:00.000Z"", ""reporting_week"": ""2025-W29"", ""inserted_at"": ""2025-10-10T07:49:02.155Z"", ""source_file"": ""data/orders_clean_Loughton.csv""}",2025-10-12T04:08:08.895631,franchise_sales_intake,"{""intake_source"": ""franchise_sales_export"", ""intake_timestamp"": ""2025-10-12T04:08:08.895622"", ""site_name"": ""Loughton"", ""platform"": ""ubereats"", ""data_batch"": ""franchise_sales_2024""}"
