id,network_id,network_type,platform,order_date,reporting_week,orders_count,gross_sales,refunds,net_sales,avg_order_value,avg_prep_time,avg_fulfilment_time,completion_rate,delivery_rating,royalty_rate,royalty_value,inserted_at
18047adf-8106-4374-846b-9e95c5fe4f1d,1,Franchise,wingverse,2025-05-19T00:00:00.000Z,2025-W21,6,100.24,0,100.24,16.71,,,,,,,2025-10-10T07:49:02.148Z
d930a171-edd1-4f92-85e8-9ed089666d01,1,Franchise,deliveroo,2025-05-20T00:00:00.000Z,2025-W21,13,334.02,0,334.02,25.69,,,,,,,2025-10-10T07:49:02.153Z
d8475d07-c6cd-49c0-b6f4-9a6743e1ac8a,1,Franchise,justeat,2025-05-20T00:00:00.000Z,2025-W21,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
8718f7d0-d244-4639-a2c1-f928cf75932c,1,Franchise,ubereats,2025-05-20T00:00:00.000Z,2025-W21,11,354,0,354,32.18,,,,,,,2025-10-10T07:49:02.157Z
823e0de7-b340-4435-9281-8d6d0d956e34,1,Franchise,wingverse,2025-05-20T00:00:00.000Z,2025-W21,15,345.27,0,345.27,23.02,,,,,,,2025-10-10T07:49:02.148Z
be19cf52-53bf-4bc0-88e2-6ad7353851b6,1,Franchise,deliveroo,2025-05-21T00:00:00.000Z,2025-W21,16,453.52,0,453.52,28.35,,,,,,,2025-10-10T07:49:02.153Z
95ccfe6e-0021-4ee6-8f16-75c95056fb58,1,Franchise,justeat,2025-05-21T00:00:00.000Z,2025-W21,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
909c98e2-7233-4000-b003-4ffb4343429a,1,Franchise,ubereats,2025-05-21T00:00:00.000Z,2025-W21,7,239,0,239,34.14,,,,,,,2025-10-10T07:49:02.157Z
b0215ff3-46a9-4d0a-9c19-d88a654c7d76,1,Franchise,wingverse,2025-05-21T00:00:00.000Z,2025-W21,2,54.35,0,54.35,27.18,,,,,,,2025-10-10T07:49:02.148Z
935acaac-8d29-4589-9f84-762e264e21f3,1,Franchise,deliveroo,2025-05-22T00:00:00.000Z,2025-W21,28,724.2,0,724.2,25.86,,,,,,,2025-10-10T07:49:02.153Z
c13f438a-493d-460c-bd10-5a4ba148f69b,1,Franchise,justeat,2025-05-22T00:00:00.000Z,2025-W21,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
811c12e6-58f1-462f-8416-7e396e2f4a22,1,Franchise,ubereats,2025-05-22T00:00:00.000Z,2025-W21,13,370,0,370,28.46,,,,,,,2025-10-10T07:49:02.157Z
db62698d-4411-4113-a184-5bebc18d39da,1,Franchise,wingverse,2025-05-22T00:00:00.000Z,2025-W21,13,351.88,0,351.88,27.07,,,,,,,2025-10-10T07:49:02.148Z
eaa40972-d49f-4e1e-af03-419ec8190db4,1,Franchise,deliveroo,2025-05-23T00:00:00.000Z,2025-W21,16,379.95,0,379.95,23.75,,,,,,,2025-10-10T07:49:02.152Z
93e5e4d3-fb84-41f4-a3d7-b03d7d3ec1e6,1,Franchise,justeat,2025-05-23T00:00:00.000Z,2025-W21,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
51057471-021c-40f4-b474-3b643f14131e,1,Franchise,ubereats,2025-05-23T00:00:00.000Z,2025-W21,2,36,0,36,18,,,,,,,2025-10-10T07:49:02.157Z
e4748abf-04eb-425e-8f33-a11cf7f74102,1,Franchise,wingverse,2025-05-23T00:00:00.000Z,2025-W21,9,241.89,0,241.89,26.88,,,,,,,2025-10-10T07:49:02.148Z
5a008ebf-4565-47fa-8c95-3883808649ff,1,Franchise,deliveroo,2025-05-24T00:00:00.000Z,2025-W21,19,667.7,0,667.7,35.14,,,,,,,2025-10-10T07:49:02.152Z
5b3956a6-0611-4d64-8981-94ebb3b9b7ee,1,Franchise,justeat,2025-05-24T00:00:00.000Z,2025-W21,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
33925e40-9365-41ae-8ce4-29ca5ba4ed1a,1,Franchise,ubereats,2025-05-24T00:00:00.000Z,2025-W21,9,231,0,231,25.67,,,,,,,2025-10-10T07:49:02.157Z
d0981011-5f6f-4718-82e0-b69445d2f224,1,Franchise,wingverse,2025-05-24T00:00:00.000Z,2025-W21,6,177.85,0,177.85,29.64,,,,,,,2025-10-10T07:49:02.148Z
a923c382-0887-44c8-8268-d5bfe1ab9754,1,Franchise,deliveroo,2025-05-25T00:00:00.000Z,2025-W21,24,575.82,0,575.82,23.99,,,,,,,2025-10-10T07:49:02.152Z
668584af-ef6f-4e2d-876c-bf476ec6f549,1,Franchise,justeat,2025-05-25T00:00:00.000Z,2025-W21,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
ef2c6413-e703-4006-893d-49265493b8ae,1,Franchise,ubereats,2025-05-25T00:00:00.000Z,2025-W21,10,211,0,211,21.1,,,,,,,2025-10-10T07:49:02.157Z
f1906254-3711-4384-81ee-ece8e9c3d17a,1,Franchise,wingverse,2025-05-25T00:00:00.000Z,2025-W21,4,123.64,0,123.64,30.91,,,,,,,2025-10-10T07:49:02.148Z
ccaf41f2-0008-4add-aa17-41118e02434d,1,Franchise,deliveroo,2025-05-26T00:00:00.000Z,2025-W22,14,372.83,0,372.83,26.63,,,,,,,2025-10-10T07:49:02.152Z
160fc76e-7b73-4035-a3ca-7d024009445b,1,Franchise,justeat,2025-05-26T00:00:00.000Z,2025-W22,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
ea6111f0-ea33-4e72-8074-13340a665342,1,Franchise,ubereats,2025-05-26T00:00:00.000Z,2025-W22,12,251,0,251,20.92,,,,,,,2025-10-10T07:49:02.157Z
1f20d1cc-c7f5-47fb-9414-bf665a117330,1,Franchise,wingverse,2025-05-26T00:00:00.000Z,2025-W22,3,82.99,0,82.99,27.66,,,,,,,2025-10-10T07:49:02.148Z
78b04ec3-58f2-4efa-a0f9-fbfbefe4cd1f,1,Franchise,deliveroo,2025-05-27T00:00:00.000Z,2025-W22,9,282.45,0,282.45,31.38,,,,,,,2025-10-10T07:49:02.152Z
04015551-6f27-4c53-9b90-37296ae403bd,1,Franchise,justeat,2025-05-27T00:00:00.000Z,2025-W22,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
e1189397-59f0-437d-b532-595ab998bf0e,1,Franchise,ubereats,2025-05-27T00:00:00.000Z,2025-W22,9,174,0,174,19.33,,,,,,,2025-10-10T07:49:02.157Z
ab16d5a0-2f77-47a7-9773-ce510e9e83bd,1,Franchise,wingverse,2025-05-27T00:00:00.000Z,2025-W22,11,259.87,0,259.87,23.62,,,,,,,2025-10-10T07:49:02.148Z
98d5cd66-fa20-4efe-83e6-843340207629,1,Franchise,deliveroo,2025-05-28T00:00:00.000Z,2025-W22,19,570.35,0,570.35,30.02,,,,,,,2025-10-10T07:49:02.152Z
5eb73451-53e5-4e68-829d-a51cb4e9dd6f,1,Franchise,justeat,2025-05-28T00:00:00.000Z,2025-W22,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
80fb3614-1944-4522-bb82-11cad60c6a7e,1,Franchise,ubereats,2025-05-28T00:00:00.000Z,2025-W22,6,129,0,129,21.5,,,,,,,2025-10-10T07:49:02.157Z
5bb9608a-29ee-4942-bbce-b28edb4318d9,1,Franchise,wingverse,2025-05-28T00:00:00.000Z,2025-W22,2,31.45,0,31.45,15.73,,,,,,,2025-10-10T07:49:02.148Z
7cf43bcd-030b-4162-a19b-77016d3dcdca,1,Franchise,deliveroo,2025-05-29T00:00:00.000Z,2025-W22,16,379.25,0,379.25,23.7,,,,,,,2025-10-10T07:49:02.152Z
f3b96bca-b0fa-4707-9f42-e29d995845f7,1,Franchise,justeat,2025-05-29T00:00:00.000Z,2025-W22,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
01b4950a-ae59-42b0-81e2-96803073f8ec,1,Franchise,ubereats,2025-05-29T00:00:00.000Z,2025-W22,12,302,0,302,25.17,,,,,,,2025-10-10T07:49:02.157Z
5e7d74d1-dceb-4fc9-8e99-c3a50a865c0a,1,Franchise,wingverse,2025-05-29T00:00:00.000Z,2025-W22,7,233.75,0,233.75,33.39,,,,,,,2025-10-10T07:49:02.148Z
e63298a8-dac8-4d09-a619-3ba47a5c45be,1,Franchise,deliveroo,2025-05-30T00:00:00.000Z,2025-W22,18,442.37,0,442.37,24.58,,,,,,,2025-10-10T07:49:02.152Z
f5e13569-2825-43f0-a02c-bbdff2d90ce1,1,Franchise,justeat,2025-05-30T00:00:00.000Z,2025-W22,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
a08cf2a3-3fa6-4d19-9169-513b7b73427b,1,Franchise,ubereats,2025-05-30T00:00:00.000Z,2025-W22,9,284,0,284,31.56,,,,,,,2025-10-10T07:49:02.156Z
78a81cc0-01d6-4d9c-9f20-77ca3fd7a053,1,Franchise,wingverse,2025-05-30T00:00:00.000Z,2025-W22,5,159.2,0,159.2,31.84,,,,,,,2025-10-10T07:49:02.148Z
2843ce71-79b3-4f2a-a09f-37fb44b0ec2c,1,Franchise,deliveroo,2025-05-31T00:00:00.000Z,2025-W22,13,386.25,0,386.25,29.71,,,,,,,2025-10-10T07:49:02.152Z
0b2f58c7-6bf5-4b84-87f0-bcb853709058,1,Franchise,justeat,2025-05-31T00:00:00.000Z,2025-W22,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
6a64f1da-895b-4ba2-a0e6-b1dfb978c0b7,1,Franchise,ubereats,2025-05-31T00:00:00.000Z,2025-W22,7,194,0,194,27.71,,,,,,,2025-10-10T07:49:02.156Z
cf34c6af-baef-419f-8b3f-ce5aa9d164b7,1,Franchise,wingverse,2025-05-31T00:00:00.000Z,2025-W22,5,148,0,148,29.6,,,,,,,2025-10-10T07:49:02.148Z
e7ddc2ee-9156-40de-aa6e-2452eefa4bc7,1,Franchise,deliveroo,2025-06-01T00:00:00.000Z,2025-W22,6,139.7,0,139.7,23.28,,,,,,,2025-10-10T07:49:02.152Z
55e1024c-0320-4d20-941b-339004f8e932,1,Franchise,justeat,2025-06-01T00:00:00.000Z,2025-W22,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
ad7bc5a2-abfd-4af0-868f-11a5547803cc,1,Franchise,ubereats,2025-06-01T00:00:00.000Z,2025-W22,7,183.88,0,183.88,26.27,,,,,,,2025-10-10T07:49:02.156Z
237ac508-1675-423c-868a-2a6e5fcc06ea,1,Franchise,wingverse,2025-06-01T00:00:00.000Z,2025-W22,1,35.05,0,35.05,35.05,,,,,,,2025-10-10T07:49:02.148Z
1644cf5c-70c3-4639-8bba-d8eb3410b8ec,1,Franchise,deliveroo,2025-06-02T00:00:00.000Z,2025-W23,9,281.2,0,281.2,31.24,,,,,,,2025-10-10T07:49:02.152Z
9b983093-8304-4407-8a0b-675adb15e543,1,Franchise,justeat,2025-06-02T00:00:00.000Z,2025-W23,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
3406dbf5-4462-4f70-8bcf-e594712c3926,1,Franchise,ubereats,2025-06-02T00:00:00.000Z,2025-W23,5,124.1,0,124.1,24.82,,,,,,,2025-10-10T07:49:02.156Z
15117f52-90b6-4620-9f60-a0bbb9385089,1,Franchise,wingverse,2025-06-02T00:00:00.000Z,2025-W23,3,53.05,0,53.05,17.68,,,,,,,2025-10-10T07:49:02.148Z
24806b3a-bdec-4869-9461-0313cbfa8ad9,1,Franchise,deliveroo,2025-06-03T00:00:00.000Z,2025-W23,6,203.25,0,203.25,33.88,,,,,,,2025-10-10T07:49:02.152Z
4951ebb2-7d67-4a68-85e8-999154ca0ab1,1,Franchise,justeat,2025-06-03T00:00:00.000Z,2025-W23,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
8020b31f-6475-482b-b58a-7c32d1be67c0,1,Franchise,ubereats,2025-06-03T00:00:00.000Z,2025-W23,5,112.1,0,112.1,22.42,,,,,,,2025-10-10T07:49:02.156Z
3075ae76-f141-4d91-9252-e12d85e1ed0a,1,Franchise,wingverse,2025-06-03T00:00:00.000Z,2025-W23,23,438.88,0,438.88,19.08,,,,,,,2025-10-10T07:49:02.148Z
3538fcd7-0295-4cce-8faa-090bc56e72ec,1,Franchise,deliveroo,2025-06-04T00:00:00.000Z,2025-W23,18,485.05,0,485.05,26.95,,,,,,,2025-10-10T07:49:02.152Z
f36f966a-5b88-40d2-bc44-852f88012f3d,1,Franchise,justeat,2025-06-04T00:00:00.000Z,2025-W23,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
69b70258-6acb-4120-9948-40689b76ddec,1,Franchise,ubereats,2025-06-04T00:00:00.000Z,2025-W23,6,171.22,0,171.22,28.54,,,,,,,2025-10-10T07:49:02.156Z
0374d5dc-2680-4654-a0f0-c990954872bc,1,Franchise,wingverse,2025-06-04T00:00:00.000Z,2025-W23,5,137.48,0,137.48,27.5,,,,,,,2025-10-10T07:49:02.148Z
bde6a8e7-572c-4479-947b-d6ecb96aab73,1,Franchise,deliveroo,2025-06-05T00:00:00.000Z,2025-W23,23,616.4,0,616.4,26.8,,,,,,,2025-10-10T07:49:02.152Z
d2578581-0e2b-4ba6-8854-641239eab549,1,Franchise,justeat,2025-06-05T00:00:00.000Z,2025-W23,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
c38abbae-198a-4829-a0b0-86f629462f93,1,Franchise,ubereats,2025-06-05T00:00:00.000Z,2025-W23,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.156Z
a19e4b77-9ff2-4f14-9a13-11354e58989c,1,Franchise,wingverse,2025-06-05T00:00:00.000Z,2025-W23,5,110.33,0,110.33,22.07,,,,,,,2025-10-10T07:49:02.148Z
81fe47da-db95-4ec2-976a-3d75429e56b3,1,Franchise,deliveroo,2025-06-06T00:00:00.000Z,2025-W23,18,481.68,0,481.68,26.76,,,,,,,2025-10-10T07:49:02.152Z
7e4e71f7-3d81-407b-bafe-352d37fb3aad,1,Franchise,justeat,2025-06-06T00:00:00.000Z,2025-W23,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
7d4c650b-fe73-4e71-aed9-8fa0648c569e,1,Franchise,ubereats,2025-06-06T00:00:00.000Z,2025-W23,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.156Z
ede9e9d5-03c6-4add-ab1a-1a10ed6af0f2,1,Franchise,wingverse,2025-06-06T00:00:00.000Z,2025-W23,5,122.3,0,122.3,24.46,,,,,,,2025-10-10T07:49:02.148Z
26bdd6e6-584d-475a-8042-efbaa197dcbd,1,Franchise,deliveroo,2025-06-07T00:00:00.000Z,2025-W23,21,577.08,0,577.08,27.48,,,,,,,2025-10-10T07:49:02.152Z
c65f1d75-57c3-451a-b1b3-f05125c9a9ce,1,Franchise,justeat,2025-06-07T00:00:00.000Z,2025-W23,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
e4b3231c-082f-4c71-a956-c2741e01c9b7,1,Franchise,ubereats,2025-06-07T00:00:00.000Z,2025-W23,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.156Z
9cb727af-292c-46aa-bcfd-76a42ad09edb,1,Franchise,wingverse,2025-06-07T00:00:00.000Z,2025-W23,3,63.2,0,63.2,21.07,,,,,,,2025-10-10T07:49:02.148Z
3da14685-63b9-483f-807f-49e8c1b1c4e4,1,Franchise,deliveroo,2025-06-08T00:00:00.000Z,2025-W23,11,372.2,0,372.2,33.84,,,,,,,2025-10-10T07:49:02.152Z
76c7f5fc-f760-4d46-8e94-ca9f667fba5b,1,Franchise,justeat,2025-06-08T00:00:00.000Z,2025-W23,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
b6075464-3551-455d-9d56-ba7471682add,1,Franchise,ubereats,2025-06-08T00:00:00.000Z,2025-W23,6,134.38,0,134.38,22.4,,,,,,,2025-10-10T07:49:02.156Z
cb3828d1-b469-4b6a-b8e8-f4d101749c6a,1,Franchise,wingverse,2025-06-08T00:00:00.000Z,2025-W23,3,75.25,0,75.25,25.08,,,,,,,2025-10-10T07:49:02.148Z
1e246152-1d6e-4245-8284-785e9090d488,1,Franchise,deliveroo,2025-06-09T00:00:00.000Z,2025-W24,9,198.8,0,198.8,22.09,,,,,,,2025-10-10T07:49:02.152Z
6c2ee336-44d4-4802-9677-87264cc9c362,1,Franchise,justeat,2025-06-09T00:00:00.000Z,2025-W24,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
d081eb1c-b128-4829-a902-ebad9018d224,1,Franchise,ubereats,2025-06-09T00:00:00.000Z,2025-W24,4,114.68,0,114.68,28.67,,,,,,,2025-10-10T07:49:02.156Z
f361d22a-8cac-4b9b-a493-2cadad10d324,1,Franchise,wingverse,2025-06-09T00:00:00.000Z,2025-W24,2,40.65,0,40.65,20.33,,,,,,,2025-10-10T07:49:02.148Z
aebce800-e955-4d82-a1fa-8affb52b6e8f,1,Franchise,deliveroo,2025-06-10T00:00:00.000Z,2025-W24,12,300.6,0,300.6,25.05,,,,,,,2025-10-10T07:49:02.152Z
461d5ab4-abfe-4206-bb4f-fe0b6a3f7d13,1,Franchise,justeat,2025-06-10T00:00:00.000Z,2025-W24,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
5c65f0bd-b7cf-4d30-9dff-126821bff7aa,1,Franchise,ubereats,2025-06-10T00:00:00.000Z,2025-W24,7,136.8,0,136.8,19.54,,,,,,,2025-10-10T07:49:02.156Z
8c95ebc6-cf03-482f-96d8-f1d18c5dd535,1,Franchise,wingverse,2025-06-10T00:00:00.000Z,2025-W24,14,440.88,0,440.88,31.49,,,,,,,2025-10-10T07:49:02.148Z
755c93f8-432b-41e2-bd70-3ac5d2a12abc,1,Franchise,deliveroo,2025-06-11T00:00:00.000Z,2025-W24,16,444.55,0,444.55,27.78,,,,,,,2025-10-10T07:49:02.152Z
86f31c73-078e-48a8-9161-8ac4037514f6,1,Franchise,justeat,2025-06-11T00:00:00.000Z,2025-W24,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
c71fe397-f1db-4f31-ac00-52cf36ad4fa6,1,Franchise,ubereats,2025-06-11T00:00:00.000Z,2025-W24,11,227.21,0,227.21,20.66,,,,,,,2025-10-10T07:49:02.156Z
0a568395-19cd-4f02-96b7-2d878c0853cc,1,Franchise,wingverse,2025-06-11T00:00:00.000Z,2025-W24,7,166.35,0,166.35,23.76,,,,,,,2025-10-10T07:49:02.148Z
6f372306-ece5-49f5-9801-a0e8079469e2,1,Franchise,deliveroo,2025-06-12T00:00:00.000Z,2025-W24,20,488.7,0,488.7,24.44,,,,,,,2025-10-10T07:49:02.152Z
8f3735e0-22f1-4a6a-a263-fd98ffe576db,1,Franchise,justeat,2025-06-12T00:00:00.000Z,2025-W24,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
aab982ca-223b-4532-9763-b4743a36a252,1,Franchise,ubereats,2025-06-12T00:00:00.000Z,2025-W24,8,107.38,0,107.38,13.42,,,,,,,2025-10-10T07:49:02.156Z
d25e9cb7-47d8-4239-9c3b-6c3a6a77c22c,1,Franchise,wingverse,2025-06-12T00:00:00.000Z,2025-W24,6,161.8,0,161.8,26.97,,,,,,,2025-10-10T07:49:02.148Z
3ac2f251-3668-4fd9-82ce-3fb2bb552ee7,1,Franchise,deliveroo,2025-06-13T00:00:00.000Z,2025-W24,10,286.05,0,286.05,29.61,,,,,,,2025-10-10T07:49:02.152Z
f789414e-79c1-4c5a-a7e0-ee35278d3721,1,Franchise,justeat,2025-06-13T00:00:00.000Z,2025-W24,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
7d12bf8f-5675-4ac7-9434-095218af32ab,1,Franchise,ubereats,2025-06-13T00:00:00.000Z,2025-W24,6,98.61,0,98.61,16.44,,,,,,,2025-10-10T07:49:02.156Z
045e3d32-e001-4410-b18e-f90c8c7066bf,1,Franchise,wingverse,2025-06-13T00:00:00.000Z,2025-W24,7,190.14,0,190.14,27.16,,,,,,,2025-10-10T07:49:02.148Z
bd16b00e-572a-482d-a2bf-5fc98d42ae4a,1,Franchise,deliveroo,2025-06-14T00:00:00.000Z,2025-W24,13,381.2,0,381.2,29.32,,,,,,,2025-10-10T07:49:02.152Z
f892439e-fb56-4a46-aa9a-0d038b319f82,1,Franchise,justeat,2025-06-14T00:00:00.000Z,2025-W24,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
586f081b-713b-4899-89d6-036ced8ce06f,1,Franchise,ubereats,2025-06-14T00:00:00.000Z,2025-W24,10,244.21,0,244.21,24.42,,,,,,,2025-10-10T07:49:02.156Z
a8040b46-e298-479d-a9c0-3b1207ecabc6,1,Franchise,wingverse,2025-06-14T00:00:00.000Z,2025-W24,4,90.85,0,90.85,22.71,,,,,,,2025-10-10T07:49:02.148Z
dd5db13b-ab83-490a-a0e7-7326abddd095,1,Franchise,deliveroo,2025-06-15T00:00:00.000Z,2025-W24,10,282.35,0,282.35,28.24,,,,,,,2025-10-10T07:49:02.152Z
8abb977a-9cb1-45dc-9664-8b03787c8979,1,Franchise,justeat,2025-06-15T00:00:00.000Z,2025-W24,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
5d41b41c-17c6-4f40-9cbb-32df35e534dc,1,Franchise,ubereats,2025-06-15T00:00:00.000Z,2025-W24,1,26,0,26,26,,,,,,,2025-10-10T07:49:02.156Z
082f059c-bd01-42b4-abe2-592c2bf977e0,1,Franchise,wingverse,2025-06-15T00:00:00.000Z,2025-W24,2,45.89,0,45.89,22.95,,,,,,,2025-10-10T07:49:02.148Z
fc0162b4-55be-488c-9260-f8d2ca538cc9,1,Franchise,deliveroo,2025-06-16T00:00:00.000Z,2025-W25,6,127.45,0,127.45,21.24,,,,,,,2025-10-10T07:49:02.152Z
2f3f81aa-e24e-439b-850b-4062b3a87325,1,Franchise,justeat,2025-06-16T00:00:00.000Z,2025-W25,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
8dde8e7f-dd9e-40b3-b1c8-ac4fd97961bb,1,Franchise,ubereats,2025-06-16T00:00:00.000Z,2025-W25,2,36,0,36,18,,,,,,,2025-10-10T07:49:02.156Z
effd5af3-5a9f-4ae5-89ea-f9ebd74499fb,1,Franchise,wingverse,2025-06-16T00:00:00.000Z,2025-W25,4,120.6,0,120.6,30.15,,,,,,,2025-10-10T07:49:02.148Z
0583cd3a-7b0f-46e1-a110-7a4f004d9fb2,1,Franchise,deliveroo,2025-06-17T00:00:00.000Z,2025-W25,9,163.35,0,163.35,18.15,,,,,,,2025-10-10T07:49:02.152Z
bf2dd2a1-9de8-4421-b8bc-3135e02501ed,1,Franchise,justeat,2025-06-17T00:00:00.000Z,2025-W25,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
c118711f-3e39-410f-ba6b-bb939fbcd9de,1,Franchise,ubereats,2025-06-17T00:00:00.000Z,2025-W25,7,140,0,140,20,,,,,,,2025-10-10T07:49:02.156Z
776739fd-9af7-491d-a38c-0f584d334398,1,Franchise,wingverse,2025-06-17T00:00:00.000Z,2025-W25,14,236.5,0,236.5,16.89,,,,,,,2025-10-10T07:49:02.148Z
a6f4e184-c3e3-44c8-abb0-793f6dc2e2a0,1,Franchise,deliveroo,2025-06-18T00:00:00.000Z,2025-W25,13,333.55,0,333.55,25.66,,,,,,,2025-10-10T07:49:02.152Z
f7eeb66c-70e6-4d0b-ac5e-8c0e5449a774,1,Franchise,justeat,2025-06-18T00:00:00.000Z,2025-W25,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
f7ba74be-92f4-4ebb-b290-1c30f0a2329b,1,Franchise,ubereats,2025-06-18T00:00:00.000Z,2025-W25,6,125,0,125,20.83,,,,,,,2025-10-10T07:49:02.156Z
9ee5ebce-b1dc-4325-a6b2-f35b02b6cd57,1,Franchise,wingverse,2025-06-18T00:00:00.000Z,2025-W25,5,134.55,0,134.55,26.91,,,,,,,2025-10-10T07:49:02.148Z
08560f3c-2427-4fc2-96c5-af0a57653948,1,Franchise,deliveroo,2025-06-19T00:00:00.000Z,2025-W25,26,799.65,0,799.65,30.76,,,,,,,2025-10-10T07:49:02.152Z
2c9b7809-5d0d-406d-88a1-2291c6220361,1,Franchise,justeat,2025-06-19T00:00:00.000Z,2025-W25,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
f368d72f-af94-4816-9f6f-27f917518e1a,1,Franchise,ubereats,2025-06-19T00:00:00.000Z,2025-W25,11,267,0,267,24.27,,,,,,,2025-10-10T07:49:02.156Z
8d26cc46-eb54-4ab5-a5c5-93b3e83beb62,1,Franchise,wingverse,2025-06-19T00:00:00.000Z,2025-W25,8,214.4,0,214.4,26.8,,,,,,,2025-10-10T07:49:02.148Z
2005306e-c43b-4870-9bba-cd619232e12e,1,Franchise,deliveroo,2025-06-20T00:00:00.000Z,2025-W25,13,356.35,0,356.35,27.41,,,,,,,2025-10-10T07:49:02.152Z
74bb6355-8379-44b7-9b40-3c4cbc9416ab,1,Franchise,justeat,2025-06-20T00:00:00.000Z,2025-W25,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
2aced5cf-7982-4935-9963-9b373ac76787,1,Franchise,ubereats,2025-06-20T00:00:00.000Z,2025-W25,12,231,0,231,19.25,,,,,,,2025-10-10T07:49:02.156Z
6ecfd542-348a-4760-9752-c7ed64be1e2b,1,Franchise,wingverse,2025-06-20T00:00:00.000Z,2025-W25,4,123.48,0,123.48,30.87,,,,,,,2025-10-10T07:49:02.148Z
faafc660-d24e-42b7-a850-841710fef279,1,Franchise,deliveroo,2025-06-21T00:00:00.000Z,2025-W25,19,476.5,0,476.5,25.08,,,,,,,2025-10-10T07:49:02.152Z
a10aad65-004e-43ef-9ef6-e0ff9755d3e0,1,Franchise,justeat,2025-06-21T00:00:00.000Z,2025-W25,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
d9cdc679-724f-4f8a-9562-d7ad8b776af1,1,Franchise,ubereats,2025-06-21T00:00:00.000Z,2025-W25,7,137,0,137,19.57,,,,,,,2025-10-10T07:49:02.156Z
dd22b442-f72b-4e71-a856-75029240f631,1,Franchise,wingverse,2025-06-21T00:00:00.000Z,2025-W25,2,40.65,0,40.65,20.33,,,,,,,2025-10-10T07:49:02.148Z
e608a239-83a7-47aa-bdfd-f3b93b72deb8,1,Franchise,deliveroo,2025-06-22T00:00:00.000Z,2025-W25,5,140.4,0,140.4,28.08,,,,,,,2025-10-10T07:49:02.152Z
958c956b-49d4-4bc5-8c84-99188ebe3c53,1,Franchise,justeat,2025-06-22T00:00:00.000Z,2025-W25,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
f4ef90c1-11b6-479d-a91a-89c584bda0e2,1,Franchise,ubereats,2025-06-22T00:00:00.000Z,2025-W25,2,51.63,0,51.63,25.82,,,,,,,2025-10-10T07:49:02.156Z
94b9b28c-7e62-4eee-bc80-e264b1b8cf71,1,Franchise,wingverse,2025-06-22T00:00:00.000Z,2025-W25,1,16.2,0,16.2,16.2,,,,,,,2025-10-10T07:49:02.148Z
473bf51d-3b6a-48c1-a97e-05e3b6e5dca0,1,Franchise,deliveroo,2025-06-23T00:00:00.000Z,2025-W26,11,312.85,0,312.85,28.44,,,,,,,2025-10-10T07:49:02.152Z
4b2a2f6c-d773-4b88-8f62-44c5fcd223f2,1,Franchise,justeat,2025-06-23T00:00:00.000Z,2025-W26,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.160Z
32d6198e-e66f-48da-a7eb-18a3fd68f234,1,Franchise,ubereats,2025-06-23T00:00:00.000Z,2025-W26,2,50,0,50,25,,,,,,,2025-10-10T07:49:02.156Z
